year,month,day,dayofyear,weekofyear,dayofweek,quarter,battery,damage,narcotics,theft,other,Latitude,Longitude
2017.0,9.0,7.0,250.0,36.0,3.0,3.0,0,0,1,0,0,41.794590213,-87.628995565
2004.0,5.0,12.0,133.0,20.0,2.0,2.0,0,0,1,0,0,41.953403111,-87.748361674
2016.0,10.0,30.0,304.0,43.0,6.0,4.0,0,0,0,1,0,42.019501498000004,-87.685790647
2014.0,9.0,17.0,260.0,38.0,2.0,3.0,0,0,0,1,0,41.794578866,-87.630279209
2017.0,12.0,16.0,350.0,50.0,5.0,4.0,0,0,1,0,0,41.787772804,-87.69363181899998
2019.0,2.0,8.0,39.0,6.0,4.0,1.0,0,1,0,0,0,41.782509745,-87.64299087799999
2011.0,1.0,16.0,16.0,2.0,6.0,1.0,0,1,0,0,0,41.742397042,-87.70832162200001
2006.0,8.0,23.0,235.0,34.0,2.0,3.0,1,0,0,0,0,41.870022075,-87.70922410899998
2004.0,11.0,20.0,325.0,47.0,5.0,4.0,0,0,0,1,0,41.814884558,-87.704242474
2016.0,3.0,12.0,72.0,10.0,5.0,1.0,0,1,0,0,0,41.953958339,-87.70140983700001
2002.0,9.0,5.0,248.0,36.0,3.0,3.0,0,0,1,0,0,41.750843608000004,-87.60395296600002
2018.0,7.0,21.0,202.0,29.0,5.0,3.0,0,0,1,0,0,41.793060906,-87.703539139
2018.0,7.0,2.0,183.0,27.0,0.0,3.0,1,0,0,0,0,41.907247489,-87.695691634
2011.0,10.0,24.0,297.0,43.0,0.0,4.0,0,1,0,0,0,41.946542477,-87.73608437600002
2016.0,4.0,15.0,106.0,15.0,4.0,2.0,0,1,0,0,0,41.858594819000004,-87.62721442700001
2005.0,2.0,20.0,51.0,7.0,6.0,1.0,1,0,0,0,0,41.851254465,-87.676802042
2012.0,8.0,23.0,236.0,34.0,3.0,3.0,1,0,0,0,0,41.865891735,-87.70565541299999
2001.0,12.0,24.0,358.0,52.0,0.0,4.0,0,0,0,0,1,41.788840871,-87.718867672
2017.0,9.0,23.0,266.0,38.0,5.0,3.0,0,0,0,1,0,41.805108498,-87.604276769
2004.0,11.0,6.0,311.0,45.0,5.0,4.0,0,0,1,0,0,41.890176109,-87.75053283700001
2010.0,7.0,19.0,200.0,29.0,0.0,3.0,1,0,0,0,0,41.891370837,-87.74695207100002
2010.0,4.0,10.0,100.0,14.0,5.0,2.0,0,0,0,1,0,41.858413159,-87.72494546700001
2008.0,10.0,28.0,302.0,44.0,1.0,4.0,0,0,0,1,0,41.705677781999995,-87.600944364
2017.0,8.0,3.0,215.0,31.0,3.0,3.0,0,1,0,0,0,41.885348124000004,-87.70962215700001
2008.0,9.0,6.0,250.0,36.0,5.0,3.0,0,0,1,0,0,41.670755609000004,-87.62094051700001
2005.0,10.0,28.0,301.0,43.0,4.0,4.0,1,0,0,0,0,41.816356205,-87.63547404399998
2016.0,7.0,26.0,208.0,30.0,1.0,3.0,0,0,0,1,0,41.889760548000005,-87.627998797
2007.0,3.0,16.0,75.0,11.0,4.0,1.0,1,0,0,0,0,41.876713650999996,-87.75069555700001
2004.0,7.0,1.0,183.0,27.0,3.0,3.0,0,0,0,1,0,41.666298332,-87.62709072700001
2005.0,5.0,25.0,145.0,21.0,2.0,2.0,0,0,0,1,0,41.900486007,-87.706716245
2009.0,7.0,31.0,212.0,31.0,4.0,3.0,0,0,0,1,0,41.979878262,-87.66616285
2007.0,5.0,20.0,140.0,20.0,6.0,2.0,0,0,0,1,0,41.890455604,-87.6241128
2010.0,10.0,1.0,274.0,39.0,4.0,4.0,0,0,1,0,0,41.887123664,-87.754163303
2004.0,12.0,23.0,358.0,52.0,3.0,4.0,0,0,0,1,0,41.965863946,-87.65777107
2006.0,9.0,2.0,245.0,35.0,5.0,3.0,0,0,1,0,0,41.902991231,-87.68979776299999
2010.0,3.0,6.0,65.0,9.0,5.0,1.0,1,0,0,0,0,41.806743795,-87.619523999
2005.0,8.0,9.0,221.0,32.0,1.0,3.0,0,0,0,0,1,41.811063155999996,-87.70650276299999
2003.0,8.0,19.0,231.0,34.0,1.0,3.0,1,0,0,0,0,41.736264616999996,-87.62792950299999
2003.0,6.0,10.0,161.0,24.0,1.0,2.0,0,0,0,1,0,41.869479772,-87.652879453
2014.0,2.0,25.0,56.0,9.0,1.0,1.0,1,0,0,0,0,41.658284336,-87.54471983399998
2009.0,3.0,10.0,69.0,11.0,1.0,1.0,1,0,0,0,0,41.721460209,-87.560691567
2006.0,5.0,15.0,135.0,20.0,0.0,2.0,0,1,0,0,0,41.793118828000004,-87.663328575
2013.0,7.0,16.0,197.0,29.0,1.0,3.0,0,0,1,0,0,41.819184731,-87.62147695700001
2014.0,8.0,30.0,242.0,35.0,5.0,3.0,1,0,0,0,0,41.793508827,-87.619194139
2011.0,11.0,28.0,332.0,48.0,0.0,4.0,1,0,0,0,0,41.880986641999996,-87.704931179
2004.0,7.0,17.0,199.0,29.0,5.0,3.0,0,0,0,1,0,41.939001075,-87.650383979
2016.0,6.0,3.0,155.0,22.0,4.0,2.0,0,0,0,1,0,41.832329279,-87.61698314600002
2008.0,7.0,2.0,184.0,27.0,2.0,3.0,0,1,0,0,0,41.736902451,-87.58642501700001
2001.0,10.0,3.0,276.0,40.0,2.0,4.0,0,1,0,0,0,41.964726764,-87.67077005799999
2005.0,9.0,7.0,250.0,36.0,2.0,3.0,0,1,0,0,0,41.964264177,-87.77470311399998
2009.0,3.0,13.0,72.0,11.0,4.0,1.0,0,0,0,1,0,41.707359108,-87.61076571299999
2012.0,6.0,16.0,168.0,24.0,5.0,2.0,0,1,0,0,0,41.938091068,-87.761575111
2002.0,1.0,3.0,3.0,1.0,3.0,1.0,0,0,1,0,0,41.893187629,-87.74429100399998
2017.0,2.0,4.0,35.0,5.0,5.0,1.0,0,0,0,1,0,41.776037752,-87.615520212
2003.0,8.0,20.0,232.0,34.0,2.0,3.0,1,0,0,0,0,41.747280054,-87.561309171
2008.0,3.0,25.0,85.0,13.0,1.0,1.0,1,0,0,0,0,41.764112658,-87.600129909
2018.0,5.0,29.0,149.0,22.0,1.0,2.0,1,0,0,0,0,41.879955865999996,-87.680040875
2016.0,10.0,22.0,296.0,42.0,5.0,4.0,0,0,0,1,0,41.908849952,-87.646645976
2003.0,9.0,16.0,259.0,38.0,1.0,3.0,0,0,1,0,0,41.89136843,-87.747018202
2013.0,2.0,19.0,50.0,8.0,1.0,1.0,0,1,0,0,0,41.662440636999996,-87.63985031600002
2008.0,7.0,15.0,197.0,29.0,1.0,3.0,0,0,1,0,0,41.869145417,-87.744856892
2019.0,5.0,20.0,140.0,21.0,0.0,2.0,0,0,0,1,0,41.755500436,-87.652659071
2008.0,3.0,13.0,73.0,11.0,3.0,1.0,0,0,0,0,1,41.645835887,-87.614600077
2006.0,7.0,12.0,193.0,28.0,2.0,3.0,0,0,0,1,0,41.707577269,-87.65372148600002
2014.0,4.0,17.0,107.0,16.0,3.0,2.0,0,0,1,0,0,41.758494184,-87.566364614
2011.0,7.0,10.0,191.0,27.0,6.0,3.0,0,0,0,0,1,41.921683954,-87.69799879600002
2006.0,12.0,8.0,342.0,49.0,4.0,4.0,0,0,0,0,1,42.010564147,-87.674297965
2011.0,7.0,4.0,185.0,27.0,0.0,3.0,0,1,0,0,0,41.859271065,-87.65891252
2002.0,10.0,16.0,289.0,42.0,2.0,4.0,0,0,0,1,0,41.802009086999995,-87.62204486200001
2008.0,5.0,31.0,152.0,22.0,5.0,2.0,0,1,0,0,0,41.917559606,-87.68917376600002
2005.0,9.0,20.0,263.0,38.0,1.0,3.0,0,0,0,0,1,41.700204448,-87.674184565
2014.0,5.0,5.0,125.0,19.0,0.0,2.0,0,0,0,1,0,41.931327183,-87.762252926
2009.0,5.0,30.0,150.0,22.0,5.0,2.0,0,1,0,0,0,41.921104121,-87.68752503700001
2018.0,7.0,14.0,195.0,28.0,5.0,3.0,0,0,0,1,0,41.893893173,-87.615127644
2013.0,11.0,7.0,311.0,45.0,3.0,4.0,0,0,0,1,0,41.779704993,-87.63751776299999
2012.0,4.0,9.0,100.0,15.0,0.0,2.0,1,0,0,0,0,41.895003278000004,-87.62152816
2009.0,10.0,10.0,283.0,41.0,5.0,4.0,0,0,0,0,1,41.760850915,-87.651579915
2005.0,1.0,26.0,26.0,4.0,2.0,1.0,0,0,1,0,0,41.794913974,-87.663394225
2011.0,10.0,30.0,303.0,43.0,6.0,4.0,0,0,0,1,0,41.910107045,-87.70767654299999
2008.0,9.0,10.0,254.0,37.0,2.0,3.0,0,0,0,1,0,41.705474656999996,-87.681594172
2017.0,10.0,7.0,280.0,40.0,5.0,4.0,0,1,0,0,0,41.766082193,-87.68196351799999
2001.0,12.0,6.0,340.0,49.0,3.0,4.0,0,0,0,1,0,41.903754858,-87.63361944299999
2003.0,7.0,8.0,189.0,28.0,1.0,3.0,0,1,0,0,0,41.902939104,-87.695209206
2002.0,9.0,17.0,260.0,38.0,1.0,3.0,1,0,0,0,0,41.911148800999996,-87.738989821
2014.0,10.0,11.0,284.0,41.0,5.0,4.0,0,0,0,1,0,41.889602962,-87.629598125
2006.0,9.0,16.0,259.0,37.0,5.0,3.0,0,0,0,0,1,41.923668844,-87.725523842
2018.0,7.0,7.0,188.0,27.0,5.0,3.0,0,1,0,0,0,41.884483968000005,-87.62898961100002
2005.0,8.0,8.0,220.0,32.0,0.0,3.0,0,0,0,1,0,41.960428628,-87.66922257600002
2004.0,6.0,13.0,165.0,24.0,6.0,2.0,0,0,1,0,0,41.794469477,-87.67431977
2015.0,10.0,10.0,283.0,41.0,5.0,4.0,0,0,0,1,0,41.920784638,-87.678599409
2010.0,12.0,28.0,362.0,52.0,1.0,4.0,1,0,0,0,0,41.809294466,-87.62237876200001
2001.0,9.0,19.0,262.0,38.0,2.0,3.0,0,1,0,0,0,41.787258284,-87.625108365
2013.0,3.0,22.0,81.0,12.0,4.0,1.0,0,0,0,1,0,41.762331209,-87.563976757
2014.0,8.0,20.0,232.0,34.0,2.0,3.0,0,0,0,1,0,41.886560206,-87.716062887
2008.0,5.0,29.0,150.0,22.0,3.0,2.0,0,0,1,0,0,41.746416644,-87.64755882600002
2004.0,4.0,17.0,108.0,16.0,5.0,2.0,1,0,0,0,0,41.935135864,-87.72118476200001
2016.0,1.0,24.0,24.0,3.0,6.0,1.0,0,0,0,0,1,41.743802868,-87.555183805
2006.0,8.0,8.0,220.0,32.0,1.0,3.0,0,1,0,0,0,41.765328865,-87.673544064
2017.0,7.0,29.0,210.0,30.0,5.0,3.0,1,0,0,0,0,41.840859176,-87.626847966
2017.0,3.0,22.0,81.0,12.0,2.0,1.0,0,1,0,0,0,41.931180056,-87.63894623600002
2006.0,5.0,22.0,142.0,21.0,0.0,2.0,1,0,0,0,0,41.69220372,-87.655146512
2003.0,11.0,15.0,319.0,46.0,5.0,4.0,0,0,0,0,1,41.749526803,-87.71645393700001
2013.0,12.0,11.0,345.0,50.0,2.0,4.0,1,0,0,0,0,41.751501206,-87.66467772799999
2002.0,6.0,17.0,168.0,25.0,0.0,2.0,1,0,0,0,0,41.746140855,-87.652406156
2013.0,9.0,9.0,252.0,37.0,0.0,3.0,0,1,0,0,0,41.896071148000004,-87.723655246
2003.0,2.0,5.0,36.0,6.0,2.0,1.0,0,0,0,0,1,41.886316395,-87.763395797
2004.0,7.0,16.0,198.0,29.0,4.0,3.0,1,0,0,0,0,41.840859176,-87.626847966
2010.0,6.0,14.0,165.0,24.0,0.0,2.0,0,0,0,1,0,41.996345991999995,-87.663305376
2013.0,8.0,18.0,230.0,33.0,6.0,3.0,0,0,0,1,0,41.857893045,-87.62288691299999
2005.0,6.0,15.0,166.0,24.0,2.0,2.0,0,0,0,1,0,41.938521349,-87.830037551
2010.0,1.0,7.0,7.0,1.0,3.0,1.0,0,0,0,1,0,41.883675954,-87.692999238
2004.0,3.0,27.0,87.0,13.0,5.0,1.0,1,0,0,0,0,41.968786754,-87.74345531700001
2003.0,8.0,7.0,219.0,32.0,3.0,3.0,1,0,0,0,0,41.765234305999996,-87.642516306
2004.0,3.0,6.0,66.0,10.0,5.0,1.0,1,0,0,0,0,41.843598196,-87.72209111
2008.0,11.0,29.0,334.0,48.0,5.0,4.0,0,1,0,0,0,41.769710453,-87.66152304
2008.0,10.0,15.0,289.0,42.0,2.0,4.0,1,0,0,0,0,41.942197774,-87.716761566
2004.0,3.0,12.0,72.0,11.0,4.0,1.0,0,0,1,0,0,41.843766369,-87.70745715700001
2007.0,4.0,14.0,104.0,15.0,5.0,2.0,0,0,0,1,0,41.877682595,-87.745891179
2017.0,2.0,18.0,49.0,7.0,5.0,1.0,0,0,0,0,1,41.874496089000004,-87.71598805200001
2003.0,10.0,18.0,291.0,42.0,5.0,4.0,0,0,0,1,0,41.837416759,-87.643824917
2011.0,5.0,1.0,121.0,17.0,6.0,2.0,1,0,0,0,0,41.727982761999996,-87.636101595
2009.0,6.0,29.0,180.0,27.0,0.0,2.0,0,0,0,1,0,41.977059716,-87.694090977
2007.0,1.0,26.0,26.0,4.0,4.0,1.0,0,1,0,0,0,41.765902343,-87.66262945
2011.0,3.0,12.0,71.0,10.0,5.0,1.0,1,0,0,0,0,41.774525052,-87.59849725
2009.0,4.0,12.0,102.0,15.0,6.0,2.0,0,0,1,0,0,41.98423827,-87.69700576700001
2010.0,11.0,1.0,305.0,44.0,0.0,4.0,0,1,0,0,0,41.916021232,-87.72407531299999
2015.0,10.0,3.0,276.0,40.0,5.0,4.0,0,0,0,1,0,41.808764723,-87.75052671700001
2002.0,6.0,16.0,167.0,24.0,6.0,2.0,0,0,0,1,0,41.882539541999996,-87.627850543
2005.0,4.0,8.0,98.0,14.0,4.0,2.0,0,0,0,1,0,41.890724284,-87.642528399
2003.0,12.0,28.0,362.0,52.0,6.0,4.0,0,0,0,1,0,41.897895128,-87.624096605
2008.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,41.656673495999996,-87.547136365
2007.0,9.0,23.0,266.0,38.0,6.0,3.0,1,0,0,0,0,41.968790099,-87.71949107
2006.0,11.0,15.0,319.0,46.0,2.0,4.0,0,1,0,0,0,41.819761379,-87.618440277
2006.0,6.0,19.0,170.0,25.0,0.0,2.0,1,0,0,0,0,41.745093286,-87.603794526
2012.0,9.0,5.0,249.0,36.0,2.0,3.0,0,0,0,1,0,41.862460407,-87.65993627600002
2005.0,11.0,6.0,310.0,44.0,6.0,4.0,0,0,0,1,0,41.998491580999996,-87.696010282
2010.0,4.0,17.0,107.0,15.0,5.0,2.0,1,0,0,0,0,41.892331055999996,-87.725266444
2006.0,11.0,24.0,328.0,47.0,4.0,4.0,0,0,1,0,0,41.824352892,-87.707866397
2009.0,3.0,2.0,61.0,10.0,0.0,1.0,0,0,0,1,0,41.948075279,-87.65811698700001
2013.0,4.0,13.0,103.0,15.0,5.0,2.0,1,0,0,0,0,42.012259884,-87.69121436799999
2007.0,7.0,2.0,183.0,27.0,0.0,3.0,0,0,0,1,0,41.879923077,-87.68199842799999
2014.0,10.0,8.0,281.0,41.0,2.0,4.0,0,0,0,1,0,41.702737031999995,-87.535974085
2002.0,8.0,31.0,243.0,35.0,5.0,3.0,1,0,0,0,0,41.939609435,-87.722307113
2009.0,11.0,20.0,324.0,47.0,4.0,4.0,0,0,0,1,0,41.894533379,-87.72605727
2010.0,3.0,17.0,76.0,11.0,2.0,1.0,0,0,0,1,0,41.76587359,-87.576294705
2001.0,1.0,6.0,6.0,1.0,5.0,1.0,0,0,0,1,0,41.857715526999996,-87.680843598
2012.0,10.0,3.0,277.0,40.0,2.0,4.0,0,1,0,0,0,41.925593163,-87.63991079899998
2016.0,12.0,23.0,358.0,51.0,4.0,4.0,1,0,0,0,0,41.761844643,-87.699068541
2014.0,5.0,20.0,140.0,21.0,1.0,2.0,0,0,1,0,0,41.895501245,-87.712046714
2007.0,7.0,15.0,196.0,28.0,6.0,3.0,0,0,1,0,0,41.88644688,-87.728285919
2002.0,4.0,13.0,103.0,15.0,5.0,2.0,1,0,0,0,0,41.868039912,-87.721311294
2018.0,5.0,12.0,132.0,19.0,5.0,2.0,0,1,0,0,0,41.965517398,-87.718165675
2012.0,3.0,5.0,65.0,10.0,0.0,1.0,0,0,0,1,0,41.945648796,-87.70741002700001
2002.0,9.0,2.0,245.0,36.0,0.0,3.0,0,0,1,0,0,41.911023565,-87.711708845
2008.0,8.0,12.0,225.0,33.0,1.0,3.0,0,1,0,0,0,41.800645341999996,-87.67693013899998
2016.0,3.0,7.0,67.0,10.0,0.0,1.0,0,0,0,1,0,41.874095550999996,-87.67308752
2001.0,3.0,20.0,79.0,12.0,1.0,1.0,0,0,0,1,0,41.748116541,-87.666878605
2014.0,9.0,4.0,247.0,36.0,3.0,3.0,1,0,0,0,0,41.774612074000004,-87.59452224700001
2014.0,10.0,11.0,284.0,41.0,5.0,4.0,1,0,0,0,0,42.010300764,-87.668597349
2010.0,7.0,4.0,185.0,26.0,6.0,3.0,0,0,0,1,0,42.00478896,-87.663621511
2018.0,2.0,26.0,57.0,9.0,0.0,1.0,1,0,0,0,0,41.889179571999996,-87.633062369
2015.0,4.0,2.0,92.0,14.0,3.0,2.0,0,1,0,0,0,41.786073858,-87.65345412299999
2002.0,7.0,3.0,184.0,27.0,2.0,3.0,0,0,0,0,1,41.784840989,-87.618971338
2008.0,4.0,9.0,100.0,15.0,2.0,2.0,0,1,0,0,0,41.889741913,-87.765198001
2009.0,7.0,20.0,201.0,30.0,0.0,3.0,1,0,0,0,0,41.873676128,-87.706970839
2007.0,2.0,5.0,36.0,6.0,0.0,1.0,0,0,0,1,0,41.892146408,-87.649046949
2011.0,4.0,30.0,120.0,17.0,5.0,2.0,1,0,0,0,0,41.774994121999995,-87.682173972
2006.0,2.0,9.0,40.0,6.0,3.0,1.0,1,0,0,0,0,41.978035627,-87.83135944200001
2008.0,2.0,16.0,47.0,7.0,5.0,1.0,0,0,0,0,1,41.777967289,-87.61556835299999
2004.0,9.0,15.0,259.0,38.0,2.0,3.0,0,0,0,0,1,41.775308392,-87.70409778700001
2018.0,9.0,8.0,251.0,36.0,5.0,3.0,0,0,0,1,0,41.961950191,-87.707048284
2009.0,1.0,11.0,11.0,2.0,6.0,1.0,1,0,0,0,0,41.925147175,-87.66843475600002
2008.0,1.0,4.0,4.0,1.0,4.0,1.0,0,0,1,0,0,41.695916265,-87.63039543200001
2010.0,8.0,7.0,219.0,31.0,5.0,3.0,0,0,0,1,0,41.911402836,-87.626419612
2001.0,11.0,3.0,307.0,44.0,5.0,4.0,0,0,0,1,0,41.754658085,-87.741385006
2008.0,4.0,2.0,93.0,14.0,2.0,2.0,1,0,0,0,0,41.894885819,-87.761016679
2006.0,12.0,5.0,339.0,49.0,1.0,4.0,0,0,1,0,0,41.789370168000005,-87.707113834
2008.0,4.0,7.0,98.0,15.0,0.0,2.0,0,0,0,1,0,41.946856943,-87.67898701200001
2008.0,9.0,12.0,256.0,37.0,4.0,3.0,0,0,1,0,0,41.884332091,-87.75457411100003
2008.0,3.0,26.0,86.0,13.0,2.0,1.0,1,0,0,0,0,41.878287052,-87.714163307
2003.0,8.0,8.0,220.0,32.0,4.0,3.0,0,0,0,1,0,41.787144186,-87.707047494
2013.0,12.0,2.0,336.0,49.0,0.0,4.0,0,0,1,0,0,41.721627204,-87.62448517700001
2009.0,8.0,27.0,239.0,35.0,3.0,3.0,1,0,0,0,0,41.780801845,-87.70248218799999
2016.0,12.0,27.0,362.0,52.0,1.0,4.0,0,0,0,1,0,41.903008698,-87.665935156
2014.0,9.0,30.0,273.0,40.0,1.0,3.0,1,0,0,0,0,41.861559271,-87.65976218
2008.0,8.0,15.0,228.0,33.0,4.0,3.0,0,0,1,0,0,41.880870878,-87.76320917299999
2018.0,3.0,4.0,63.0,9.0,6.0,1.0,0,0,0,1,0,41.876768593,-87.746395256
2014.0,7.0,15.0,196.0,29.0,1.0,3.0,0,1,0,0,0,41.879217423,-87.699587331
2001.0,7.0,1.0,182.0,26.0,6.0,3.0,1,0,0,0,0,41.919359703000005,-87.72280530299999
2013.0,9.0,7.0,250.0,36.0,5.0,3.0,0,0,0,1,0,41.898166741,-87.64299916200001
2005.0,7.0,27.0,208.0,30.0,2.0,3.0,0,0,0,0,1,41.697642756,-87.612284235
2017.0,10.0,21.0,294.0,42.0,5.0,4.0,0,1,0,0,0,41.818495784,-87.613090912
2011.0,11.0,17.0,321.0,46.0,3.0,4.0,0,0,1,0,0,41.753031526,-87.555526786
2019.0,3.0,27.0,86.0,13.0,2.0,1.0,0,0,0,1,0,41.966529198,-87.667835481
2003.0,9.0,1.0,244.0,36.0,0.0,3.0,1,0,0,0,0,41.873880185,-87.760234774
2001.0,7.0,31.0,212.0,31.0,1.0,3.0,1,0,0,0,0,41.722883925,-87.66286454799999
2007.0,6.0,22.0,173.0,25.0,4.0,2.0,1,0,0,0,0,41.756229565,-87.636041505
2016.0,4.0,30.0,121.0,17.0,5.0,2.0,0,0,1,0,0,41.880122703000005,-87.753543515
2013.0,1.0,28.0,28.0,5.0,0.0,1.0,1,0,0,0,0,41.728107638000004,-87.55307994700001
2017.0,12.0,9.0,343.0,49.0,5.0,4.0,0,0,0,1,0,41.79631327,-87.58089842700001
2013.0,9.0,29.0,272.0,39.0,6.0,3.0,0,0,0,1,0,41.937551928000005,-87.74556257100002
2004.0,7.0,16.0,198.0,29.0,4.0,3.0,0,0,0,0,1,41.705044909,-87.64874571200001
2004.0,6.0,17.0,169.0,25.0,3.0,2.0,0,0,0,0,1,41.935396952,-87.73059462100002
2003.0,3.0,18.0,77.0,12.0,1.0,1.0,0,0,1,0,0,41.910206709,-87.698336723
2011.0,6.0,7.0,158.0,23.0,1.0,2.0,0,1,0,0,0,42.00552183,-87.66224144799999
2017.0,7.0,5.0,186.0,27.0,2.0,3.0,0,0,1,0,0,41.788521766,-87.668458712
2019.0,1.0,8.0,8.0,2.0,1.0,1.0,1,0,0,0,0,41.746652876999995,-87.635291321
2003.0,1.0,29.0,29.0,5.0,2.0,1.0,1,0,0,0,0,41.728740563,-87.596150779
2002.0,3.0,23.0,82.0,12.0,5.0,1.0,1,0,0,0,0,41.892496693000005,-87.748168491
2001.0,6.0,27.0,178.0,26.0,2.0,2.0,0,0,0,0,1,41.91737191,-87.69784316
2009.0,11.0,24.0,328.0,48.0,1.0,4.0,0,0,0,0,1,41.763786976999995,-87.690560224
2009.0,6.0,22.0,173.0,26.0,0.0,2.0,0,1,0,0,0,41.7685973,-87.660761186
2004.0,6.0,1.0,153.0,23.0,1.0,2.0,0,0,0,0,1,41.750032181,-87.631861232
2001.0,9.0,21.0,264.0,38.0,4.0,3.0,0,1,0,0,0,41.703052885,-87.68136961299999
2007.0,1.0,3.0,3.0,1.0,2.0,1.0,1,0,0,0,0,41.918710098000005,-87.67765427299999
2018.0,12.0,5.0,339.0,49.0,2.0,4.0,1,0,0,0,0,41.881937984000004,-87.63494082
2008.0,5.0,2.0,123.0,18.0,4.0,2.0,1,0,0,0,0,41.65169001,-87.549582685
2010.0,11.0,13.0,317.0,45.0,5.0,4.0,0,0,0,1,0,41.907469685,-87.648497597
2004.0,6.0,20.0,172.0,25.0,6.0,2.0,0,1,0,0,0,41.882839079,-87.701942178
2005.0,12.0,16.0,350.0,50.0,4.0,4.0,0,0,0,1,0,41.761609592,-87.702732519
2007.0,3.0,9.0,68.0,10.0,4.0,1.0,1,0,0,0,0,41.846213173,-87.656458554
2002.0,2.0,9.0,40.0,6.0,5.0,1.0,0,0,1,0,0,41.954105141999996,-87.727628041
2013.0,8.0,14.0,226.0,33.0,2.0,3.0,0,1,0,0,0,41.77500906,-87.638803994
2016.0,3.0,29.0,89.0,13.0,1.0,1.0,1,0,0,0,0,41.684857672,-87.65896883
2001.0,12.0,25.0,359.0,52.0,1.0,4.0,1,0,0,0,0,41.780402067,-87.621840063
2012.0,9.0,19.0,263.0,38.0,2.0,3.0,0,0,0,1,0,41.793702871,-87.69307779
2003.0,10.0,10.0,283.0,41.0,4.0,4.0,1,0,0,0,0,41.897829328,-87.712733059
2013.0,7.0,26.0,207.0,30.0,4.0,3.0,0,1,0,0,0,41.936536698000005,-87.643030221
2017.0,9.0,5.0,248.0,36.0,1.0,3.0,0,0,0,1,0,42.000543176,-87.660715471
2015.0,11.0,22.0,326.0,47.0,6.0,4.0,1,0,0,0,0,41.90764633,-87.66638647299999
2016.0,2.0,12.0,43.0,6.0,4.0,1.0,0,0,1,0,0,41.898860227,-87.750795487
2007.0,10.0,4.0,277.0,40.0,3.0,4.0,0,1,0,0,0,41.936512098,-87.784416709
2007.0,7.0,10.0,191.0,28.0,1.0,3.0,0,0,1,0,0,41.771771745,-87.661578515
2006.0,8.0,7.0,219.0,32.0,0.0,3.0,0,1,0,0,0,41.798909107,-87.67756765700001
2011.0,4.0,28.0,118.0,17.0,3.0,2.0,0,0,0,1,0,41.747280054,-87.561309171
2004.0,12.0,30.0,365.0,53.0,3.0,4.0,1,0,0,0,0,41.887878143,-87.74871010700001
2008.0,3.0,30.0,90.0,13.0,6.0,1.0,0,0,0,1,0,41.810740003,-87.675220451
2014.0,5.0,18.0,138.0,20.0,6.0,2.0,0,0,1,0,0,41.831075459000004,-87.620119685
2008.0,10.0,25.0,299.0,43.0,5.0,4.0,1,0,0,0,0,41.914741204,-87.70200627
2010.0,6.0,20.0,171.0,24.0,6.0,2.0,0,0,1,0,0,41.894947646999995,-87.75473538600002
2014.0,12.0,23.0,357.0,52.0,1.0,4.0,0,0,0,1,0,41.959640406999995,-87.678187091
2002.0,7.0,28.0,209.0,30.0,6.0,3.0,1,0,0,0,0,41.785161229,-87.620603115
2013.0,11.0,2.0,306.0,44.0,5.0,4.0,1,0,0,0,0,41.713105435,-87.56216509299999
2002.0,10.0,12.0,285.0,41.0,5.0,4.0,0,0,1,0,0,41.755426605,-87.63441928399997
2016.0,9.0,29.0,273.0,39.0,3.0,3.0,0,0,0,1,0,41.990491331,-87.69141113
2007.0,1.0,17.0,17.0,3.0,2.0,1.0,0,0,1,0,0,41.672357307,-87.62033721600002
2011.0,8.0,14.0,226.0,32.0,6.0,3.0,0,0,0,1,0,41.922450893000004,-87.632206293
2001.0,10.0,27.0,300.0,43.0,5.0,4.0,1,0,0,0,0,41.849265775,-87.68081202299999
2003.0,3.0,30.0,89.0,13.0,6.0,1.0,0,0,0,1,0,41.950271074,-87.77972925799999
2003.0,11.0,28.0,332.0,48.0,4.0,4.0,1,0,0,0,0,41.898315196,-87.64121976700001
2003.0,5.0,31.0,151.0,22.0,5.0,2.0,0,0,1,0,0,41.901357145,-87.75452692
2003.0,2.0,1.0,32.0,5.0,5.0,1.0,0,1,0,0,0,41.917409667,-87.70570564100002
2011.0,10.0,30.0,303.0,43.0,6.0,4.0,0,0,0,1,0,41.882209936,-87.767064116
2016.0,2.0,5.0,36.0,5.0,4.0,1.0,0,0,0,0,1,41.839913157,-87.73416678299999
2002.0,6.0,22.0,173.0,25.0,5.0,2.0,0,0,0,1,0,41.928213891999995,-87.665841541
2003.0,3.0,9.0,68.0,10.0,6.0,1.0,1,0,0,0,0,41.885538231999995,-87.615768415
2018.0,8.0,23.0,235.0,34.0,3.0,3.0,1,0,0,0,0,41.885729587,-87.62582132899998
2001.0,9.0,25.0,268.0,39.0,1.0,3.0,0,0,0,0,1,41.715073667,-87.65725758399998
2013.0,5.0,13.0,133.0,20.0,0.0,2.0,0,1,0,0,0,41.747768803,-87.555245849
2016.0,4.0,12.0,103.0,15.0,1.0,2.0,0,0,1,0,0,41.692744139,-87.612723395
2001.0,4.0,8.0,98.0,14.0,6.0,2.0,0,0,0,1,0,41.92403495,-87.75332985
2010.0,1.0,29.0,29.0,4.0,4.0,1.0,0,1,0,0,0,41.992867472,-87.69825882
