day,dayofweek,dayofyear,hour,month,quarter,week,weekday,weekofyear,year,battery,damage,narcotics,theft,other,burglary,Latitude,Longitude
0.0,6.0,30.0,0,7.0,3.0,30,6,30.0,2018.0,0,1,0,0,0,0.0,41.879900131999996,-87.683276545
0.0,5.0,18.0,0,5.0,2.0,18,5,18.0,2018.0,1,0,0,0,0,0.0,41.777197734,-87.69983384
0.0,5.0,13.0,0,3.0,1.0,13,5,13.0,2018.0,0,1,0,0,0,0.0,41.932624908,-87.736827976
0.0,2.0,36.0,0,9.0,3.0,36,2,36.0,2018.0,1,0,0,0,0,0.0,41.785613571,-87.741338682
0.0,5.0,34.0,0,8.0,3.0,34,5,34.0,2018.0,1,0,0,0,0,0.0,41.763400951,-87.61037553700001
0.0,1.0,38.0,0,9.0,3.0,38,1,38.0,2018.0,0,0,0,1,0,0.0,41.765997125,-87.66382344
0.0,0.0,6.0,0,2.0,1.0,6,0,6.0,2018.0,0,0,0,1,0,0.0,41.802115448,-87.58775136
0.0,4.0,12.0,0,3.0,1.0,12,4,12.0,2018.0,0,1,0,0,0,0.0,41.852827458,-87.63411605700001
0.0,5.0,28.0,0,7.0,3.0,28,5,28.0,2018.0,0,0,0,0,1,0.0,41.690768501,-87.706892133
0.0,1.0,17.0,0,4.0,2.0,17,1,17.0,2018.0,0,0,0,1,0,0.0,41.937227668,-87.64430547100002
0.0,1.0,31.0,0,7.0,3.0,31,1,31.0,2018.0,0,1,0,0,0,0.0,41.716679404000004,-87.62274113
0.0,1.0,37.0,0,9.0,3.0,37,1,37.0,2018.0,0,0,0,1,0,0.0,41.766454231,-87.646879946
0.0,2.0,30.0,0,7.0,3.0,30,2,30.0,2018.0,0,0,0,0,1,0.0,41.756342362,-87.566320599
0.0,2.0,45.0,0,11.0,4.0,45,2,45.0,2018.0,1,0,0,0,0,0.0,41.895363905,-87.726390989
0.0,2.0,28.0,0,7.0,3.0,28,2,28.0,2018.0,0,0,0,1,0,0.0,41.940026985,-87.64525670100002
0.0,0.0,15.0,0,4.0,2.0,15,0,15.0,2018.0,0,1,0,0,0,0.0,41.851955302,-87.691553881
0.0,4.0,52.0,0,12.0,4.0,52,4,52.0,2018.0,0,0,0,0,0,1.0,41.879363342,-87.635754673
0.0,6.0,32.0,0,8.0,3.0,32,6,32.0,2018.0,0,1,0,0,0,0.0,41.927337261999995,-87.714618955
0.0,0.0,28.0,0,7.0,3.0,28,0,28.0,2018.0,0,0,0,0,1,0.0,41.788339891,-87.740514226
0.0,5.0,38.0,0,9.0,3.0,38,5,38.0,2018.0,1,0,0,0,0,0.0,41.782506798,-87.66429336200001
0.0,0.0,25.0,0,6.0,2.0,25,0,25.0,2018.0,0,1,0,0,0,0.0,41.813308157,-87.631108877
0.0,6.0,18.0,0,5.0,2.0,18,6,18.0,2018.0,1,0,0,0,0,0.0,41.771220041999996,-87.670063436
0.0,6.0,6.0,0,2.0,1.0,6,6,6.0,2018.0,0,0,1,0,0,0.0,41.923976215,-87.76629441600002
0.0,5.0,12.0,0,3.0,1.0,12,5,12.0,2018.0,0,0,0,0,0,1.0,41.729544679,-87.58976710299999
0.0,5.0,7.0,0,2.0,1.0,7,5,7.0,2018.0,0,0,0,0,0,1.0,42.010743632,-87.812244374
0.0,2.0,43.0,0,10.0,4.0,43,2,43.0,2018.0,0,1,0,0,0,0.0,41.764756195,-87.62975449
0.0,4.0,33.0,0,8.0,3.0,33,4,33.0,2018.0,0,0,0,0,1,0.0,41.693782648,-87.619503826
0.0,6.0,39.0,0,9.0,3.0,39,6,39.0,2018.0,0,0,0,1,0,0.0,41.910835515,-87.653351515
0.0,2.0,1.0,0,1.0,1.0,1,2,1.0,2018.0,0,0,0,0,1,0.0,41.720278389,-87.54828460799999
0.0,1.0,39.0,0,9.0,3.0,39,1,39.0,2018.0,0,0,0,0,0,1.0,41.809903473,-87.616602148
0.0,6.0,15.0,0,4.0,2.0,15,6,15.0,2018.0,0,0,0,1,0,0.0,41.805218198,-87.694118516
0.0,2.0,13.0,0,3.0,1.0,13,2,13.0,2018.0,0,1,0,0,0,0.0,41.725785083000005,-87.599173804
0.0,4.0,21.0,0,5.0,2.0,21,4,21.0,2018.0,0,0,0,1,0,0.0,41.925128449,-87.669941566
0.0,6.0,22.0,0,6.0,2.0,22,6,22.0,2018.0,0,0,1,0,0,0.0,41.764732322,-87.681053464
0.0,6.0,10.0,0,3.0,1.0,10,6,10.0,2018.0,0,0,1,0,0,0.0,41.769065813000005,-87.61004067100002
0.0,0.0,8.0,0,2.0,1.0,8,0,8.0,2018.0,0,1,0,0,0,0.0,41.857986059,-87.729817036
0.0,6.0,28.0,0,7.0,3.0,28,6,28.0,2018.0,0,0,0,1,0,0.0,41.75091483,-87.59790538600002
0.0,4.0,50.0,0,12.0,4.0,50,4,50.0,2018.0,1,0,0,0,0,0.0,41.750744127,-87.59910569200001
0.0,2.0,13.0,0,3.0,1.0,13,2,13.0,2018.0,0,0,0,0,0,1.0,41.745877762,-87.555213717
0.0,3.0,25.0,0,6.0,2.0,25,3,25.0,2018.0,1,0,0,0,0,0.0,41.759693428,-87.584669047
0.0,4.0,52.0,0,12.0,4.0,52,4,52.0,2018.0,0,0,0,1,0,0.0,41.894337211999996,-87.721155793
0.0,3.0,24.0,0,6.0,2.0,24,3,24.0,2018.0,1,0,0,0,0,0.0,41.74613501,-87.67303338200001
0.0,4.0,2.0,0,1.0,1.0,2,4,2.0,2018.0,0,0,0,0,1,0.0,41.824675709,-87.617013434
0.0,6.0,47.0,0,11.0,4.0,47,6,47.0,2018.0,0,1,0,0,0,0.0,41.928324938,-87.73423683700001
0.0,2.0,15.0,0,4.0,2.0,15,2,15.0,2018.0,1,0,0,0,0,0.0,41.801868739,-87.703797654
0.0,0.0,46.0,0,11.0,4.0,46,0,46.0,2018.0,0,0,0,1,0,0.0,41.959322887,-87.64869637299999
0.0,4.0,40.0,0,10.0,4.0,40,4,40.0,2018.0,0,0,0,1,0,0.0,41.917245085,-87.635356969
0.0,5.0,35.0,0,9.0,3.0,35,5,35.0,2018.0,1,0,0,0,0,0.0,41.707139627,-87.625325518
0.0,4.0,31.0,0,8.0,3.0,31,4,31.0,2018.0,0,0,0,1,0,0.0,41.90317204,-87.628960576
0.0,1.0,31.0,0,7.0,3.0,31,1,31.0,2018.0,1,0,0,0,0,0.0,41.780508328,-87.672721197
0.0,1.0,28.0,0,7.0,3.0,28,1,28.0,2018.0,1,0,0,0,0,0.0,41.968250141,-87.727361685
0.0,1.0,27.0,0,7.0,3.0,27,1,27.0,2018.0,0,0,0,0,0,1.0,41.838577085,-87.659929845
0.0,5.0,43.0,0,10.0,4.0,43,5,43.0,2018.0,1,0,0,0,0,0.0,41.896701788,-87.62638709299999
0.0,5.0,4.0,0,1.0,1.0,4,5,4.0,2018.0,1,0,0,0,0,0.0,41.884438506,-87.746343424
0.0,6.0,47.0,0,11.0,4.0,47,6,47.0,2018.0,1,0,0,0,0,0.0,41.730135167,-87.546164321
0.0,2.0,51.0,0,12.0,4.0,51,2,51.0,2018.0,0,1,0,0,0,0.0,41.881147603,-87.76979089299999
0.0,5.0,7.0,0,2.0,1.0,7,5,7.0,2018.0,1,0,0,0,0,0.0,41.751685106,-87.664683149
0.0,4.0,24.0,0,6.0,2.0,24,4,24.0,2018.0,0,0,1,0,0,0.0,41.737770715,-87.64366441799999
0.0,4.0,26.0,0,6.0,2.0,26,4,26.0,2018.0,1,0,0,0,0,0.0,41.879635941,-87.736204729
0.0,6.0,22.0,0,6.0,2.0,22,6,22.0,2018.0,1,0,0,0,0,0.0,41.896605083000004,-87.66241327700001
0.0,6.0,20.0,0,5.0,2.0,20,6,20.0,2018.0,0,0,0,1,0,0.0,41.922022261,-87.70713023799999
0.0,2.0,16.0,0,4.0,2.0,16,2,16.0,2018.0,0,1,0,0,0,0.0,41.74046775,-87.648607773
0.0,2.0,36.0,0,9.0,3.0,36,2,36.0,2018.0,1,0,0,0,0,0.0,41.990186365,-87.724593495
0.0,2.0,42.0,0,10.0,4.0,42,2,42.0,2018.0,0,0,0,1,0,0.0,41.935546943,-87.642724821
0.0,6.0,3.0,0,1.0,1.0,3,6,3.0,2018.0,1,0,0,0,0,0.0,41.872203533000004,-87.754778999
0.0,6.0,40.0,0,10.0,4.0,40,6,40.0,2018.0,0,0,0,0,0,1.0,41.767884204,-87.646912356
0.0,2.0,29.0,0,7.0,3.0,29,2,29.0,2018.0,0,0,0,0,0,1.0,41.978012471,-87.711168106
0.0,0.0,7.0,0,2.0,1.0,7,0,7.0,2018.0,0,1,0,0,0,0.0,41.886609082,-87.66122149700001
0.0,3.0,16.0,0,4.0,2.0,16,3,16.0,2018.0,0,0,0,1,0,0.0,41.71209768,-87.62964048399998
0.0,6.0,3.0,0,1.0,1.0,3,6,3.0,2018.0,0,0,0,1,0,0.0,41.882138205,-87.68257450200001
0.0,1.0,18.0,0,5.0,2.0,18,1,18.0,2018.0,0,1,0,0,0,0.0,41.733745685,-87.615577297
0.0,1.0,47.0,0,11.0,4.0,47,1,47.0,2018.0,0,0,0,0,1,0.0,41.859764559,-87.737215596
0.0,2.0,32.0,0,8.0,3.0,32,2,32.0,2018.0,0,0,0,1,0,0.0,41.829260766,-87.68626949700001
0.0,4.0,46.0,0,11.0,4.0,46,4,46.0,2018.0,0,0,0,0,0,1.0,41.801686725,-87.730752728
0.0,3.0,16.0,0,4.0,2.0,16,3,16.0,2018.0,0,0,0,1,0,0.0,41.947222393000004,-87.68584625700001
0.0,4.0,10.0,0,3.0,1.0,10,4,10.0,2018.0,0,1,0,0,0,0.0,41.779553127,-87.612005315
0.0,0.0,26.0,0,6.0,2.0,26,0,26.0,2018.0,0,0,0,1,0,0.0,41.778962534,-87.703867751
0.0,0.0,40.0,0,10.0,4.0,40,0,40.0,2018.0,0,0,0,1,0,0.0,41.658114918,-87.613852437
0.0,6.0,9.0,0,3.0,1.0,9,6,9.0,2018.0,0,1,0,0,0,0.0,41.960935587,-87.728688437
0.0,3.0,46.0,0,11.0,4.0,46,3,46.0,2018.0,1,0,0,0,0,0.0,41.873021973,-87.63359491899998
0.0,4.0,33.0,0,8.0,3.0,33,4,33.0,2018.0,0,0,0,1,0,0.0,41.887154083,-87.652185122
0.0,2.0,29.0,0,7.0,3.0,29,2,29.0,2018.0,0,0,0,1,0,0.0,41.883500186999996,-87.627876698
0.0,1.0,16.0,0,4.0,2.0,16,1,16.0,2018.0,0,0,0,0,1,0.0,41.878032128,-87.69863331299999
0.0,1.0,38.0,0,9.0,3.0,38,1,38.0,2018.0,0,0,0,1,0,0.0,41.868541914,-87.639235361
0.0,2.0,11.0,0,3.0,1.0,11,2,11.0,2018.0,1,0,0,0,0,0.0,41.795046145,-87.66582789
0.0,0.0,17.0,0,4.0,2.0,17,0,17.0,2018.0,0,1,0,0,0,0.0,41.949456192,-87.772972328
0.0,2.0,15.0,0,4.0,2.0,15,2,15.0,2018.0,1,0,0,0,0,0.0,41.769222543000005,-87.573938576
0.0,1.0,36.0,0,9.0,3.0,36,1,36.0,2018.0,1,0,0,0,0,0.0,41.706515040999996,-87.64768639100002
0.0,0.0,38.0,0,9.0,3.0,38,0,38.0,2018.0,0,1,0,0,0,0.0,41.90619742,-87.733036773
0.0,3.0,8.0,0,2.0,1.0,8,3,8.0,2018.0,1,0,0,0,0,0.0,41.763284674,-87.621640669
0.0,6.0,39.0,0,9.0,3.0,39,6,39.0,2018.0,0,1,0,0,0,0.0,41.748366579,-87.626965177
0.0,0.0,20.0,0,5.0,2.0,20,0,20.0,2018.0,0,1,0,0,0,0.0,41.886818205,-87.640535932
0.0,0.0,38.0,0,9.0,3.0,38,0,38.0,2018.0,0,0,1,0,0,0.0,41.872222377,-87.713168079
0.0,2.0,1.0,0,1.0,1.0,1,2,1.0,2018.0,0,0,0,1,0,0.0,41.819397228,-87.61286436299999
0.0,0.0,35.0,0,8.0,3.0,35,0,35.0,2018.0,0,0,0,1,0,0.0,41.76249813,-87.666179999
0.0,4.0,22.0,0,6.0,2.0,22,4,22.0,2018.0,0,0,0,1,0,0.0,41.791738857,-87.60825667700001
0.0,4.0,39.0,0,9.0,3.0,39,4,39.0,2018.0,0,0,0,0,1,0.0,41.783432002,-87.61570173700001
0.0,0.0,46.0,0,11.0,4.0,46,0,46.0,2018.0,1,0,0,0,0,0.0,41.892297612,-87.744119215
0.0,1.0,44.0,0,10.0,4.0,44,1,44.0,2018.0,0,1,0,0,0,0.0,41.776318462,-87.700630719
0.0,3.0,12.0,0,3.0,1.0,12,3,12.0,2018.0,0,0,0,1,0,0.0,41.947204834000004,-87.75941677200001
0.0,5.0,27.0,0,7.0,3.0,27,5,27.0,2018.0,0,0,0,1,0,0.0,41.876607964,-87.62764406299999
0.0,4.0,24.0,0,6.0,2.0,24,4,24.0,2018.0,0,0,0,1,0,0.0,41.968242257,-87.651119721
0.0,3.0,21.0,0,5.0,2.0,21,3,21.0,2018.0,0,0,0,0,1,0.0,41.838008021,-87.64908089299999
0.0,6.0,6.0,0,2.0,1.0,6,6,6.0,2018.0,0,0,0,0,1,0.0,41.766781131,-87.61287052899998
0.0,4.0,34.0,0,8.0,3.0,34,4,34.0,2018.0,0,0,0,1,0,0.0,41.885977661,-87.64131255
0.0,2.0,15.0,0,4.0,2.0,15,2,15.0,2018.0,0,1,0,0,0,0.0,41.884640562,-87.629465296
0.0,2.0,16.0,0,4.0,2.0,16,2,16.0,2018.0,0,0,0,1,0,0.0,41.747632189,-87.60472588799999
0.0,3.0,24.0,0,6.0,2.0,24,3,24.0,2018.0,0,1,0,0,0,0.0,41.861747467,-87.711628352
0.0,6.0,31.0,0,8.0,3.0,31,6,31.0,2018.0,0,0,0,0,1,0.0,41.739455546,-87.72011181
0.0,1.0,22.0,0,5.0,2.0,22,1,22.0,2018.0,0,0,0,1,0,0.0,41.837291981999996,-87.63407969299999
0.0,4.0,39.0,0,9.0,3.0,39,4,39.0,2018.0,1,0,0,0,0,0.0,41.688218178,-87.537357913
0.0,4.0,3.0,0,1.0,1.0,3,4,3.0,2018.0,0,1,0,0,0,0.0,41.923756838,-87.729197605
0.0,5.0,29.0,0,7.0,3.0,29,5,29.0,2018.0,0,1,0,0,0,0.0,41.893484334,-87.65114088700001
0.0,4.0,7.0,0,2.0,1.0,7,4,7.0,2018.0,0,0,0,0,1,0.0,41.995110343,-87.675509533
0.0,0.0,48.0,0,11.0,4.0,48,0,48.0,2018.0,0,0,0,1,0,0.0,41.793669875999996,-87.66370422
0.0,0.0,16.0,0,4.0,2.0,16,0,16.0,2018.0,0,0,0,1,0,0.0,41.970610101999995,-87.723206044
0.0,3.0,27.0,0,7.0,3.0,27,3,27.0,2018.0,0,0,0,1,0,0.0,41.840375885,-87.629033152
0.0,2.0,9.0,0,2.0,1.0,9,2,9.0,2018.0,0,0,0,0,0,1.0,41.74986572,-87.550438162
0.0,2.0,37.0,0,9.0,3.0,37,2,37.0,2018.0,0,0,0,1,0,0.0,41.879396635,-87.632658775
0.0,0.0,43.0,0,10.0,4.0,43,0,43.0,2018.0,0,0,0,1,0,0.0,41.768887669,-87.573927863
0.0,5.0,36.0,0,9.0,3.0,36,5,36.0,2018.0,0,0,0,1,0,0.0,41.871906285,-87.75843127799999
0.0,0.0,44.0,0,10.0,4.0,44,0,44.0,2018.0,1,0,0,0,0,0.0,41.829954458,-87.627008245
0.0,3.0,14.0,0,4.0,2.0,14,3,14.0,2018.0,0,0,0,1,0,0.0,41.73464729,-87.57687767600002
0.0,6.0,10.0,0,3.0,1.0,10,6,10.0,2018.0,0,0,1,0,0,0.0,41.932444071,-87.723301631
0.0,0.0,46.0,0,11.0,4.0,46,0,46.0,2018.0,0,1,0,0,0,0.0,41.722566263000004,-87.632171035
0.0,4.0,6.0,0,2.0,1.0,6,4,6.0,2018.0,1,0,0,0,0,0.0,41.717024802,-87.53649342700001
0.0,2.0,36.0,0,9.0,3.0,36,2,36.0,2018.0,1,0,0,0,0,0.0,41.979481538,-87.69731425100002
0.0,6.0,26.0,0,7.0,3.0,26,6,26.0,2018.0,0,0,0,1,0,0.0,41.926708497,-87.64512423
0.0,4.0,27.0,0,7.0,3.0,27,4,27.0,2018.0,1,0,0,0,0,0.0,41.81089989,-87.606595385
0.0,4.0,17.0,0,4.0,2.0,17,4,17.0,2018.0,0,0,0,0,1,0.0,41.733587675,-87.639898889
0.0,3.0,15.0,0,4.0,2.0,15,3,15.0,2018.0,1,0,0,0,0,0.0,41.856220811,-87.712695002
0.0,1.0,43.0,0,10.0,4.0,43,1,43.0,2018.0,0,1,0,0,0,0.0,41.910875858000004,-87.695780435
0.0,5.0,43.0,0,10.0,4.0,43,5,43.0,2018.0,0,1,0,0,0,0.0,41.872908652,-87.758025754
0.0,0.0,30.0,0,7.0,3.0,30,0,30.0,2018.0,0,1,0,0,0,0.0,41.873843341,-87.763308349
0.0,0.0,37.0,0,9.0,3.0,37,0,37.0,2018.0,0,0,0,0,0,1.0,41.897651846,-87.667335289
0.0,3.0,27.0,0,7.0,3.0,27,3,27.0,2018.0,0,0,1,0,0,0.0,41.880990522,-87.70463737
0.0,5.0,13.0,0,3.0,1.0,13,5,13.0,2018.0,1,0,0,0,0,0.0,41.801609105,-87.617736187
0.0,0.0,43.0,0,10.0,4.0,43,0,43.0,2018.0,0,1,0,0,0,0.0,41.688290101999996,-87.611850491
0.0,0.0,49.0,0,12.0,4.0,49,0,49.0,2018.0,0,0,0,1,0,0.0,41.924112856,-87.712088901
0.0,0.0,2.0,0,1.0,1.0,2,0,2.0,2018.0,1,0,0,0,0,0.0,41.868165405,-87.62743954
0.0,1.0,36.0,0,9.0,3.0,36,1,36.0,2018.0,0,0,0,0,0,1.0,41.917537819,-87.69165409600002
0.0,6.0,24.0,0,6.0,2.0,24,6,24.0,2018.0,1,0,0,0,0,0.0,41.837863488,-87.61947185
0.0,4.0,2.0,0,1.0,1.0,2,4,2.0,2018.0,0,0,0,1,0,0.0,41.828664877,-87.62170949899998
0.0,4.0,24.0,0,6.0,2.0,24,4,24.0,2018.0,1,0,0,0,0,0.0,41.660118912,-87.63531541200001
0.0,3.0,10.0,0,3.0,1.0,10,3,10.0,2018.0,1,0,0,0,0,0.0,41.835686337,-87.620644613
0.0,4.0,52.0,0,12.0,4.0,52,4,52.0,2018.0,1,0,0,0,0,0.0,41.967395799,-87.71944562200001
0.0,3.0,20.0,0,5.0,2.0,20,3,20.0,2018.0,0,1,0,0,0,0.0,41.815935193,-87.618332425
0.0,6.0,4.0,0,1.0,1.0,4,6,4.0,2018.0,0,1,0,0,0,0.0,41.84451005,-87.639164866
0.0,6.0,39.0,0,9.0,3.0,39,6,39.0,2018.0,1,0,0,0,0,0.0,41.7442031,-87.54425562
0.0,5.0,33.0,0,8.0,3.0,33,5,33.0,2018.0,1,0,0,0,0,0.0,41.708423621,-87.635587843
0.0,5.0,51.0,0,12.0,4.0,51,5,51.0,2018.0,0,1,0,0,0,0.0,41.74583078,-87.60195396600002
0.0,2.0,30.0,0,7.0,3.0,30,2,30.0,2018.0,0,0,1,0,0,0.0,41.781553183,-87.61323316200001
0.0,5.0,35.0,0,9.0,3.0,35,5,35.0,2018.0,0,0,0,1,0,0.0,41.807539047,-87.74964651399998
0.0,5.0,23.0,0,6.0,2.0,23,5,23.0,2018.0,0,0,0,1,0,0.0,41.889203826,-87.631640804
0.0,3.0,35.0,0,8.0,3.0,35,3,35.0,2018.0,1,0,0,0,0,0.0,41.883490965,-87.641243905
0.0,3.0,47.0,0,11.0,4.0,47,3,47.0,2018.0,1,0,0,0,0,0.0,41.945154485,-87.64593305700001
0.0,6.0,48.0,0,12.0,4.0,48,6,48.0,2018.0,0,1,0,0,0,0.0,41.750301596,-87.60763477299999
0.0,0.0,1.0,0,1.0,1.0,1,0,1.0,2018.0,0,0,0,1,0,0.0,41.896091239,-87.66606595100002
0.0,5.0,24.0,0,6.0,2.0,24,5,24.0,2018.0,0,0,0,1,0,0.0,41.910138757,-87.651084821
0.0,4.0,51.0,0,12.0,4.0,51,4,51.0,2018.0,0,0,0,1,0,0.0,41.937227668,-87.64430547100002
0.0,4.0,14.0,0,4.0,2.0,14,4,14.0,2018.0,0,1,0,0,0,0.0,42.022062685,-87.67484904
0.0,0.0,39.0,0,9.0,3.0,39,0,39.0,2018.0,0,0,0,0,1,0.0,41.916613897,-87.693287341
0.0,2.0,27.0,0,7.0,3.0,27,2,27.0,2018.0,1,0,0,0,0,0.0,41.944809052,-87.787539825
0.0,5.0,49.0,0,12.0,4.0,49,5,49.0,2018.0,1,0,0,0,0,0.0,41.737573409,-87.666020336
0.0,2.0,42.0,0,10.0,4.0,42,2,42.0,2018.0,1,0,0,0,0,0.0,41.908185345,-87.639713484
0.0,2.0,30.0,0,7.0,3.0,30,2,30.0,2018.0,0,0,0,0,1,0.0,41.794152041,-87.63363567399998
0.0,1.0,25.0,0,6.0,2.0,25,1,25.0,2018.0,0,0,0,1,0,0.0,41.872968278,-87.68718737
0.0,4.0,1.0,0,1.0,1.0,1,4,1.0,2018.0,1,0,0,0,0,0.0,41.718823567,-87.643141787
0.0,1.0,51.0,0,12.0,4.0,51,1,51.0,2018.0,1,0,0,0,0,0.0,41.865307941,-87.728812012
0.0,0.0,11.0,0,3.0,1.0,11,0,11.0,2018.0,0,0,0,0,1,0.0,41.699095686999996,-87.61598103799999
0.0,2.0,49.0,0,12.0,4.0,49,2,49.0,2018.0,0,1,0,0,0,0.0,42.012208459,-87.68353906899998
0.0,6.0,15.0,0,4.0,2.0,15,6,15.0,2018.0,1,0,0,0,0,0.0,41.677928455,-87.631506354
0.0,5.0,26.0,0,6.0,2.0,26,5,26.0,2018.0,0,0,0,1,0,0.0,42.011512368000005,-87.668842308
0.0,3.0,16.0,0,4.0,2.0,16,3,16.0,2018.0,0,0,1,0,0,0.0,41.895526301,-87.75684212700001
0.0,6.0,28.0,0,7.0,3.0,28,6,28.0,2018.0,0,0,0,1,0,0.0,41.880337777,-87.664390147
0.0,1.0,38.0,0,9.0,3.0,38,1,38.0,2018.0,0,0,0,0,0,1.0,41.76156044,-87.708806447
0.0,5.0,42.0,0,10.0,4.0,42,5,42.0,2018.0,1,0,0,0,0,0.0,41.710758047,-87.568173892
0.0,1.0,51.0,0,12.0,4.0,51,1,51.0,2018.0,0,0,0,1,0,0.0,41.896714548,-87.625340136
0.0,6.0,45.0,0,11.0,4.0,45,6,45.0,2018.0,0,1,0,0,0,0.0,41.967852547,-87.662758305
0.0,1.0,39.0,0,9.0,3.0,39,1,39.0,2018.0,0,0,0,1,0,0.0,41.859541345,-87.73598056899998
0.0,0.0,13.0,0,3.0,1.0,13,0,13.0,2018.0,0,1,0,0,0,0.0,41.670548081999996,-87.64086867299999
0.0,3.0,33.0,0,8.0,3.0,33,3,33.0,2018.0,0,0,0,1,0,0.0,41.758214815,-87.62411933799999
0.0,0.0,11.0,0,3.0,1.0,11,0,11.0,2018.0,0,0,0,1,0,0.0,41.965593666,-87.707398686
0.0,6.0,35.0,0,9.0,3.0,35,6,35.0,2018.0,0,0,0,1,0,0.0,41.891873463,-87.616013369
0.0,5.0,25.0,0,6.0,2.0,25,5,25.0,2018.0,0,0,0,1,0,0.0,41.762544233,-87.67225672100002
0.0,4.0,45.0,0,11.0,4.0,45,4,45.0,2018.0,1,0,0,0,0,0.0,41.803044666999995,-87.650241569
0.0,3.0,7.0,0,2.0,1.0,7,3,7.0,2018.0,1,0,0,0,0,0.0,41.700527229,-87.62333277200001
0.0,5.0,7.0,0,2.0,1.0,7,5,7.0,2018.0,0,0,0,1,0,0.0,41.985516503,-87.65613622
0.0,2.0,48.0,0,11.0,4.0,48,2,48.0,2018.0,1,0,0,0,0,0.0,41.98287878,-87.791440835
0.0,4.0,18.0,0,5.0,2.0,18,4,18.0,2018.0,0,0,0,1,0,0.0,41.895896023,-87.677913394
0.0,3.0,48.0,0,11.0,4.0,48,3,48.0,2018.0,0,0,0,1,0,0.0,41.922459955,-87.644585639
0.0,3.0,14.0,0,4.0,2.0,14,3,14.0,2018.0,1,0,0,0,0,0.0,41.928001461,-87.735882518
0.0,5.0,3.0,0,1.0,1.0,3,5,3.0,2018.0,0,0,1,0,0,0.0,41.874225203,-87.735854874
0.0,0.0,26.0,0,6.0,2.0,26,0,26.0,2018.0,1,0,0,0,0,0.0,41.871487845,-87.708277264
0.0,1.0,29.0,0,7.0,3.0,29,1,29.0,2018.0,0,0,0,1,0,0.0,41.905534378,-87.710057569
0.0,0.0,37.0,0,9.0,3.0,37,0,37.0,2018.0,0,1,0,0,0,0.0,41.756495007,-87.576093407
0.0,3.0,32.0,0,8.0,3.0,32,3,32.0,2018.0,0,0,0,0,0,1.0,41.65450829,-87.54714806
0.0,6.0,22.0,0,6.0,2.0,22,6,22.0,2018.0,0,1,0,0,0,0.0,41.746279672,-87.69424909600002
0.0,5.0,35.0,0,9.0,3.0,35,5,35.0,2018.0,0,0,0,0,1,0.0,41.786696815999996,-87.668459234
0.0,0.0,47.0,0,11.0,4.0,47,0,47.0,2018.0,1,0,0,0,0,0.0,41.78938508,-87.677811409
0.0,1.0,19.0,0,5.0,2.0,19,1,19.0,2018.0,0,0,1,0,0,0.0,41.876891751,-87.741517829
0.0,0.0,42.0,0,10.0,4.0,42,0,42.0,2018.0,0,0,0,1,0,0.0,41.902691914,-87.672370552
0.0,1.0,30.0,0,7.0,3.0,30,1,30.0,2018.0,0,0,0,1,0,0.0,42.002478396,-87.66929687
0.0,3.0,37.0,0,9.0,3.0,37,3,37.0,2018.0,1,0,0,0,0,0.0,41.750940756999995,-87.62518522200001
0.0,6.0,43.0,0,10.0,4.0,43,6,43.0,2018.0,0,0,0,1,0,0.0,41.951842424,-87.655676668
0.0,2.0,38.0,0,9.0,3.0,38,2,38.0,2018.0,0,0,0,1,0,0.0,41.883500186999996,-87.627876698
0.0,2.0,36.0,0,9.0,3.0,36,2,36.0,2018.0,0,0,1,0,0,0.0,41.892263984,-87.719879095
0.0,4.0,34.0,0,8.0,3.0,34,4,34.0,2018.0,0,1,0,0,0,0.0,41.885577616,-87.65243323
0.0,2.0,21.0,0,5.0,2.0,21,2,21.0,2018.0,1,0,0,0,0,0.0,41.721623049,-87.62470134200001
0.0,2.0,47.0,0,11.0,4.0,47,2,47.0,2018.0,0,0,0,0,1,0.0,41.772857712,-87.69810955
0.0,4.0,48.0,0,11.0,4.0,48,4,48.0,2018.0,1,0,0,0,0,0.0,41.943731737,-87.64070306200001
0.0,0.0,33.0,0,8.0,3.0,33,0,33.0,2018.0,0,0,0,0,0,1.0,41.89864619,-87.749177569
0.0,5.0,44.0,0,11.0,4.0,44,5,44.0,2018.0,0,1,0,0,0,0.0,41.873983322,-87.75181820799999
0.0,4.0,50.0,0,12.0,4.0,50,4,50.0,2018.0,1,0,0,0,0,0.0,41.6979571,-87.631138505
0.0,6.0,19.0,0,5.0,2.0,19,6,19.0,2018.0,0,0,0,1,0,0.0,41.848172835,-87.68553208
0.0,1.0,22.0,0,5.0,2.0,22,1,22.0,2018.0,0,1,0,0,0,0.0,41.721681725,-87.627099997
0.0,5.0,50.0,0,12.0,4.0,50,5,50.0,2018.0,0,1,0,0,0,0.0,41.929241656,-87.734265008
0.0,5.0,30.0,0,7.0,3.0,30,5,30.0,2018.0,0,0,0,1,0,0.0,41.895649909,-87.630273685
0.0,4.0,41.0,0,10.0,4.0,41,4,41.0,2018.0,1,0,0,0,0,0.0,41.72088607,-87.55572409
0.0,1.0,38.0,0,9.0,3.0,38,1,38.0,2018.0,1,0,0,0,0,0.0,41.848841878,-87.717354214
0.0,0.0,20.0,0,5.0,2.0,20,0,20.0,2018.0,0,0,0,1,0,0.0,41.7293836,-87.642211804
